nom,category_id,categorie,prix_initial,prix_optimal,stock,date_expiration,jours_avant_expiration,supermarche,zone
Tartelettes Saida aux Chocolat,5,Épicerie,1.929,1.715,83,2026-05-16,42,Otrity,Tunisie
Thé vert à la menthe SPIPA,5,Épicerie,2.964,1.647,266,2026-04-10,6,Otrity,Tunisie
Thon à l’huile d’olive Sidi Daoud 160g,5,Épicerie,8.34,8.186,206,2026-05-26,52,Otrity,Tunisie
Thon à l’huile végétale Sidi Daoud 160g,5,Épicerie,5.64,5.64,318,2026-07-02,89,Otrity,Tunisie
Thon entier a l’huile d’olive Sidi Daoud 160g,5,Épicerie,7.0,6.287,217,2026-05-17,43,Otrity,Tunisie
Thon entier à l’Huile d’Olive Sidi Daoud 400g,5,Épicerie,15.6,15.167,236,2026-05-25,51,Otrity,Tunisie
Thon entier à l’huile d’olives El Badr 400g,5,Épicerie,15.0,9.167,306,2026-04-16,12,Otrity,Tunisie
Thon entier à l’huile d’olives El Manar 160g,5,Épicerie,8.8,5.052,113,2026-04-12,8,Otrity,Tunisie
Thon entier à l’huile d’olives  Fnar 160g rouge,5,Épicerie,8.04,6.7,336,2026-05-10,36,Otrity,Tunisie
Thon entier à l’huile d’olive extra Fnar 400g vert,5,Épicerie,16.8,16.8,124,2026-06-15,72,Otrity,Tunisie
Thon entier à l’huile d’olives La Goulette – 160g,5,Épicerie,8.04,4.69,94,2026-04-13,9,Otrity,Tunisie
Thon entier à l’huile d’olives La Goulette 400g,5,Épicerie,15.5,9.903,86,2026-04-19,15,Otrity,Tunisie
Thon entier à l’huile végétale Fnar 160g jaune,5,Épicerie,5.7,5.7,277,2026-06-25,82,Otrity,Tunisie
Thon entier à l’huile végétale Fnar 400g,5,Épicerie,11.76,11.76,81,2026-06-03,60,Otrity,Tunisie
Thon entier à l’huile végétale Fnar- 2.050 kg,5,Épicerie,48.0,24.889,307,2026-04-06,2,Otrity,Tunisie
Thon entier à l’huile végétale La Goulette 160g,5,Épicerie,5.9,5.9,302,2026-06-23,80,Otrity,Tunisie
Thon entier à l’huile végétale La Goulette 400g,5,Épicerie,12.0,9.0,298,2026-05-01,27,Otrity,Tunisie
Thon entier à l’huile végétale Sidi Ali 140g,5,Épicerie,3.624,3.154,153,2026-05-14,40,Otrity,Tunisie
Thon entier à l’huile végétale Sidi Ali 400g,5,Épicerie,12.0,6.111,259,2026-04-05,1,Otrity,Tunisie
Thon entier à l’Huile Végétale Sidi Daoud 400g,5,Épicerie,13.68,10.893,47,2026-05-06,32,Otrity,Tunisie
Thon entier A l’huile Végetale Sidi Mansour 400g,5,Épicerie,12.0,6.444,215,2026-04-08,4,Otrity,Tunisie
Tigato kif Chocolat,5,Épicerie,1.91,1.291,285,2026-04-23,19,Otrity,Tunisie
Tigato kif Noisette,5,Épicerie,1.788,1.043,71,2026-04-13,9,Otrity,Tunisie
Toast  aux grains de lin,5,Épicerie,5.64,3.394,51,2026-04-15,11,Otrity,Tunisie
Toast au son,5,Épicerie,5.64,3.656,341,2026-04-20,16,Otrity,Tunisie
Toast au son sans sel sans sucre ajoute,5,Épicerie,5.64,5.64,168,2026-06-06,63,Otrity,Tunisie
Toast avec Sel,5,Épicerie,5.64,3.917,148,2026-04-25,21,Otrity,Tunisie
Toast multi-céréales,5,Épicerie,5.64,3.499,197,2026-04-17,13,Otrity,Tunisie
Toast multi-céréales 0% sans Sel et sucre ajouté,5,Épicerie,5.64,3.029,201,2026-04-08,4,Otrity,Tunisie
Toast sans sel,5,Épicerie,5.64,5.64,141,2026-06-02,59,Otrity,Tunisie
Tomates pelées cubées SICAM,5,Épicerie,2.63,1.972,286,2026-05-01,27,Otrity,Tunisie
Tomates Pelées Entières SICAM,5,Épicerie,2.53,1.335,64,2026-04-07,3,Otrity,Tunisie
Tuc Pocket 32gr,5,Épicerie,0.782,0.572,235,2026-04-29,25,Otrity,Tunisie
Verveine Infusion SPIPA,5,Épicerie,3.798,2.075,193,2026-04-09,5,Otrity,Tunisie
Vinaigre 1L,5,Épicerie,2.6,2.6,266,2026-06-04,61,Otrity,Tunisie
Vinaigre Blanc 1L,5,Épicerie,2.6,2.504,304,2026-05-24,50,Otrity,Tunisie
Vinaigre  Philippe Desseaux 1L,5,Épicerie,4.5,4.5,173,2026-06-26,83,Otrity,Tunisie
Vinaigre blanc Philippe Desseaux 1L,5,Épicerie,4.5,4.083,99,2026-05-18,44,Otrity,Tunisie
X-plose,5,Épicerie,1.19,1.19,252,2026-07-01,88,Otrity,Tunisie
X-plose Triple Choc,5,Épicerie,1.19,1.19,265,2026-06-29,86,Otrity,Tunisie
Kiwi,2,Fruits et Légumes,0.87,0.619,160,2026-04-08,4,Monoprix,Tunisie
Dattes standards,2,Fruits et Légumes,2.15,2.15,249,2026-04-10,6,Monoprix,Tunisie
Fraise,2,Fruits et Légumes,2.75,2.75,247,2026-04-09,5,Monoprix,Tunisie
Orange à jus,2,Fruits et Légumes,3.12,1.023,185,2026-04-06,2,Monoprix,Tunisie
Orange Valencia late A,2,Fruits et Légumes,4.36,1.012,219,2026-04-05,1,Monoprix,Tunisie
Pastèque,2,Fruits et Légumes,4.37,2.133,242,2026-04-07,3,Monoprix,Tunisie
Orange double fine AA,2,Fruits et Légumes,5.0,1.64,209,2026-04-06,2,Monoprix,Tunisie
Orange Thompson Navel AA,2,Fruits et Légumes,5.6,2.733,70,2026-04-07,3,Monoprix,Tunisie
Orange thompson navel,2,Fruits et Légumes,5.6,1.837,204,2026-04-06,2,Monoprix,Tunisie
Pâte de dattes,2,Fruits et Légumes,5.95,2.904,87,2026-04-07,3,Monoprix,Tunisie
Dattes branchées,2,Fruits et Légumes,6.2,6.2,214,2026-04-11,7,Monoprix,Tunisie
Barquettes dattes,2,Fruits et Légumes,7.5,7.5,205,2026-04-10,6,Monoprix,Tunisie
Pomme rouge de sbiba A,2,Fruits et Légumes,8.1,8.1,46,2026-04-09,5,Monoprix,Tunisie
Dattes,2,Fruits et Légumes,8.9,4.343,137,2026-04-07,3,Monoprix,Tunisie
Melon Lobnani,2,Fruits et Légumes,10.0,10.0,123,2026-04-11,7,Monoprix,Tunisie
Mangue importée,2,Fruits et Légumes,12.5,6.1,120,2026-04-07,3,Monoprix,Tunisie
Dattes branchées,2,Fruits et Légumes,12.5,8.9,62,2026-04-08,4,Monoprix,Tunisie
Barquette de dattes standards,2,Fruits et Légumes,13.2,4.33,154,2026-04-06,2,Monoprix,Tunisie
Coffret de dattes,2,Fruits et Légumes,13.9,6.783,95,2026-04-07,3,Monoprix,Tunisie
Coffret des dattes,2,Fruits et Légumes,20.9,14.881,197,2026-04-08,4,Monoprix,Tunisie
Dattes branchées,2,Fruits et Légumes,25.0,25.0,76,2026-04-11,7,Monoprix,Tunisie
Persil,2,Fruits et Légumes,0.5,0.116,227,2026-04-05,1,Monoprix,Tunisie
Celeri vert,2,Fruits et Légumes,0.5,0.356,177,2026-04-08,4,Monoprix,Tunisie
Blette,2,Fruits et Légumes,0.5,0.5,30,2026-04-11,7,Monoprix,Tunisie
Salade laitue,2,Fruits et Légumes,1.25,1.25,116,2026-04-11,7,Monoprix,Tunisie
Salade romaine,2,Fruits et Légumes,1.25,0.89,96,2026-04-08,4,Monoprix,Tunisie
Chou vert,2,Fruits et Légumes,1.87,0.434,215,2026-04-05,1,Monoprix,Tunisie
Artichaut violet,2,Fruits et Légumes,1.875,1.875,76,2026-04-10,6,Monoprix,Tunisie
Tête de fenouil,2,Fruits et Légumes,2.25,2.25,172,2026-04-11,7,Monoprix,Tunisie
Tomate allongée,2,Fruits et Légumes,2.3,1.122,50,2026-04-07,3,Monoprix,Tunisie
Pomme de terre nouvelle,2,Fruits et Légumes,2.3,2.3,86,2026-04-09,5,Monoprix,Tunisie
Oignon rouge,2,Fruits et Légumes,2.5,2.5,210,2026-04-10,6,Monoprix,Tunisie
Oignon rebeii,2,Fruits et Légumes,2.5,1.78,171,2026-04-08,4,Monoprix,Tunisie
Chou rouge,2,Fruits et Légumes,2.87,0.666,233,2026-04-05,1,Monoprix,Tunisie
Betterave avec fanes,2,Fruits et Légumes,3.12,0.724,68,2026-04-05,1,Monoprix,Tunisie
Courge rouge,2,Fruits et Légumes,3.12,2.221,128,2026-04-08,4,Monoprix,Tunisie
Roquette cultivée,2,Fruits et Légumes,3.75,3.75,106,2026-04-11,7,Monoprix,Tunisie
Aubergine,2,Fruits et Légumes,4.28,2.089,239,2026-04-07,3,Monoprix,Tunisie
Piment meski primeur,2,Fruits et Légumes,4.28,2.089,163,2026-04-07,3,Monoprix,Tunisie
Courgette,2,Fruits et Légumes,4.9,4.9,248,2026-04-11,7,Monoprix,Tunisie
Basilic,2,Fruits et Légumes,4.98,2.43,216,2026-04-07,3,Monoprix,Tunisie
Roquette fraîche,2,Fruits et Légumes,6.0,6.0,127,2026-04-10,6,Monoprix,Tunisie
Tomate cerise,2,Fruits et Légumes,6.0,6.0,67,2026-04-10,6,Monoprix,Tunisie
Poivron carré,2,Fruits et Légumes,11.0,11.0,129,2026-04-09,5,Monoprix,Tunisie
Champignon,2,Fruits et Légumes,20.6,20.6,101,2026-04-10,6,Monoprix,Tunisie
IMPERIAL Chapelure,3,Boulangerie,0.8,0.8,44,2026-04-07,3,Monoprix,Tunisie
MERIAH Baguette aux herbes de provence,3,Boulangerie,0.95,0.95,39,2026-04-07,3,Monoprix,Tunisie
CHAHIA TAYBA Chapelure dorée,3,Boulangerie,1.05,1.05,34,2026-04-08,4,Monoprix,Tunisie
LE BOULANGER Pain Hamburger,3,Boulangerie,2.63,1.461,23,2026-04-06,2,Monoprix,Tunisie
LEBANESE FACTORY Pain hamburguer,3,Boulangerie,2.42,2.42,31,2026-04-08,4,Monoprix,Tunisie
LEBANESE FACTORY Pain de mie,3,Boulangerie,2.42,2.42,60,2026-04-07,3,Monoprix,Tunisie
LE BOULANGER Pain de mie,3,Boulangerie,2.73,2.73,51,2026-04-07,3,Monoprix,Tunisie
LE BOULANGER Pain Hamburger,3,Boulangerie,2.79,2.79,37,2026-04-08,4,Monoprix,Tunisie
LE BOULANGER Pain sandwich,3,Boulangerie,2.84,2.84,54,2026-04-07,3,Monoprix,Tunisie
LE BOULANGER Pain de mie sans croûte,3,Boulangerie,2.99,0.864,72,2026-04-05,1,Monoprix,Tunisie
MAMA MIA Pain de mie brioché,3,Boulangerie,3.14,3.14,28,2026-04-07,3,Monoprix,Tunisie
LE BOULANGER Pain panini,3,Boulangerie,3.52,3.52,23,2026-04-08,4,Monoprix,Tunisie
TOUS LES JOURS Biscottes,3,Boulangerie,3.62,1.046,47,2026-04-05,1,Monoprix,Tunisie
LE BOULANGER Pain grillé multicéréales,3,Boulangerie,3.68,3.68,70,2026-04-08,4,Monoprix,Tunisie
LE BOULANGER Pain grillé fibres,3,Boulangerie,3.94,1.138,49,2026-04-05,1,Monoprix,Tunisie
LE BOULANGER Pain grillé,3,Boulangerie,3.94,1.138,39,2026-04-05,1,Monoprix,Tunisie
TOUS LES JOURS Biscottes,3,Boulangerie,3.95,1.141,73,2026-04-05,1,Monoprix,Tunisie
TOUS LES JOURS Biscottes,3,Boulangerie,4.15,1.199,61,2026-04-05,1,Monoprix,Tunisie
MAMA MIA American sandwich,3,Boulangerie,4.4,4.4,23,2026-04-07,3,Monoprix,Tunisie
MOULIN D'OR Croissants,3,Boulangerie,4.62,4.62,62,2026-04-07,3,Monoprix,Tunisie
FORNETTO Viennoiserie,3,Boulangerie,5.14,2.856,68,2026-04-06,2,Monoprix,Tunisie
SANTIVERI Pain leger,3,Boulangerie,7.99,7.99,50,2026-04-08,4,Monoprix,Tunisie
Saurel bleu (Chourou),4,Viandes et Poissons,13.5,13.5,8,2026-04-16,12,Monoprix,Tunisie
Ommela Kerkennah Pm,4,Viandes et Poissons,14.75,4.766,12,2026-04-06,2,Monoprix,Tunisie
Daurade semi-élévage moyen calibre,4,Viandes et Poissons,21.99,16.901,26,2026-04-13,9,Monoprix,Tunisie
Seiche noire,4,Viandes et Poissons,25.62,25.62,20,2026-04-17,13,Monoprix,Tunisie
Loup semi-élévage,4,Viandes et Poissons,29.99,29.99,34,2026-04-16,12,Monoprix,Tunisie
Merlu (Nazali),4,Viandes et Poissons,33.75,33.75,39,2026-04-15,11,Monoprix,Tunisie
CHAHIA Saucisses de Carthage,4,Viandes et Poissons,3.79,1.685,25,2026-04-09,5,Monoprix,Tunisie
Cuisse de dinde,4,Viandes et Poissons,14.35,5.633,9,2026-04-08,4,Monoprix,Tunisie
Cuisse de poulet,4,Viandes et Poissons,16.65,16.65,7,2026-04-16,12,Monoprix,Tunisie
Escalope de dinde,4,Viandes et Poissons,18.95,8.426,37,2026-04-09,5,Monoprix,Tunisie
Osso bocco de dinde,4,Viandes et Poissons,19.9,19.9,13,2026-04-17,13,Monoprix,Tunisie
CHAHIA Steak de dinde,4,Viandes et Poissons,20.81,8.169,13,2026-04-08,4,Monoprix,Tunisie
Escalope de poulet,4,Viandes et Poissons,21.6,6.605,39,2026-04-05,1,Monoprix,Tunisie
EL MAZRAA Brochette de dinde aux légumes,4,Viandes et Poissons,22.5,15.081,38,2026-04-12,8,Monoprix,Tunisie
Brochettes de Poulet,4,Viandes et Poissons,23.1,7.064,36,2026-04-05,1,Monoprix,Tunisie
CHAHIA Cordon bleu sauce tartare,4,Viandes et Poissons,29.5,29.5,12,2026-04-17,13,Monoprix,Tunisie
Lapin,4,Viandes et Poissons,31.85,21.347,27,2026-04-12,8,Monoprix,Tunisie
CHAHIA TAYBA Glaçon écaillé alimentaire,6,Surgelés,2.35,2.35,95,2026-05-28,54,Monoprix,Tunisie
ECAILLE Glaçon non alimentaire,6,Surgelés,2.41,2.41,95,2026-05-20,46,Monoprix,Tunisie
LONDON DAIRY Barre glacée,6,Surgelés,2.99,2.317,66,2026-04-19,15,Monoprix,Tunisie
Glaçon alimentaire en cube,6,Surgelés,3.24,2.705,124,2026-04-23,19,Monoprix,Tunisie
SELJA Cornet biscuit,6,Surgelés,3.29,3.29,45,2026-05-26,52,Monoprix,Tunisie
SELJA Glace Gold mythic,6,Surgelés,3.79,3.335,112,2026-04-26,22,Monoprix,Tunisie
PANAME Glace,6,Surgelés,3.79,3.79,40,2026-05-25,51,Monoprix,Tunisie
LONDON DAIRY Glace,6,Surgelés,4.31,3.663,57,2026-04-24,20,Monoprix,Tunisie
Pâte feuilletée,6,Surgelés,4.36,4.36,176,2026-05-25,51,Monoprix,Tunisie
ICE VEGAS Glace,6,Surgelés,4.51,4.51,151,2026-05-29,55,Monoprix,Tunisie
CHAHIA TAYBA Pâte feuilletée surgelée,6,Surgelés,4.9,4.753,111,2026-05-02,28,Monoprix,Tunisie
LONDON DAIRY Glace cône,6,Surgelés,4.92,4.33,23,2026-04-26,22,Monoprix,Tunisie
LONDON DAIRY Glace,6,Surgelés,4.92,4.92,95,2026-05-19,45,Monoprix,Tunisie
ICE VEGAS Bâtonnet,6,Surgelés,4.93,4.338,86,2026-04-26,22,Monoprix,Tunisie
ICE VEGAS Glace,6,Surgelés,4.93,4.93,110,2026-05-29,55,Monoprix,Tunisie
VANOISE Pâte brisée slice,6,Surgelés,5.99,3.384,124,2026-04-05,1,Monoprix,Tunisie
LONDON DAIRY Bâtonnet de glace,6,Surgelés,5.23,4.681,91,2026-04-27,23,Monoprix,Tunisie
LONDON DAIRY Bâtonnet,6,Surgelés,5.79,5.095,25,2026-04-26,22,Monoprix,Tunisie
VANOISE Pâte brisée étalée,6,Surgelés,5.79,4.748,172,2026-04-22,18,Monoprix,Tunisie
FORNETTO Pâte brisée,6,Surgelés,7.33,5.351,164,2026-04-16,12,Monoprix,Tunisie
LONDON DAIRY Bâtonnet,6,Surgelés,7.33,6.89,25,2026-04-30,26,Monoprix,Tunisie
Pâte feuilletée,6,Surgelés,7.87,5.273,46,2026-04-12,8,Monoprix,Tunisie
EXTASIO OLA Glace,6,Surgelés,12.58,12.58,143,2026-05-16,42,Monoprix,Tunisie
BOULES D'OR Glace,6,Surgelés,12.58,12.58,112,2026-05-19,45,Monoprix,Tunisie
ICE VEGAS Glace,6,Surgelés,15.0,15.0,118,2026-05-14,40,Monoprix,Tunisie
ANEKEN Crème glacée,6,Surgelés,15.69,15.69,161,2026-05-09,35,Monoprix,Tunisie
SELJA Glace gold mythic,6,Surgelés,15.73,15.73,103,2026-05-30,56,Monoprix,Tunisie
LONDON DAIRY Glace,6,Surgelés,16.23,16.23,160,2026-05-12,38,Monoprix,Tunisie
LONDON DAIRY Mini battonets trio,6,Surgelés,22.9,22.9,68,2026-05-20,46,Monoprix,Tunisie
LONDON DAIRY Mini battonets sorbet,6,Surgelés,22.9,15.343,132,2026-04-12,8,Monoprix,Tunisie
LONDON DAIRY Glace premium,6,Surgelés,24.33,20.68,62,2026-04-24,20,Monoprix,Tunisie
MIMA Macédoine,2,Fruits et Légumes,6.99,1.622,153,2026-04-05,1,Monoprix,Tunisie
MIMA Petits pois,2,Fruits et Légumes,6.99,6.99,119,2026-04-11,7,Monoprix,Tunisie
NAVARRA Salade russe,2,Fruits et Légumes,7.12,7.12,114,2026-04-09,5,Monoprix,Tunisie
PINGUIN Haricots verts surgelés,2,Fruits et Légumes,9.99,9.99,206,2026-04-10,6,Monoprix,Tunisie
PINGUIN Macédoine de légumes,2,Fruits et Légumes,9.99,4.875,135,2026-04-07,3,Monoprix,Tunisie
CN NAVARRA Petits pois surgelés,2,Fruits et Légumes,10.27,10.27,83,2026-04-10,6,Monoprix,Tunisie
PINGUIN Petits pois,2,Fruits et Légumes,11.29,11.29,38,2026-04-09,5,Monoprix,Tunisie
GREENS Mélange mexicain,2,Fruits et Légumes,11.69,2.712,78,2026-04-05,1,Monoprix,Tunisie
PINGUIN Choux de bruxelles surgelés,2,Fruits et Légumes,12.99,12.99,46,2026-04-09,5,Monoprix,Tunisie
PINGUIN Champignons émincés,2,Fruits et Légumes,12.99,6.339,80,2026-04-07,3,Monoprix,Tunisie
PINGUIN Brocolis en fleurettes surgelées,2,Fruits et Légumes,13.49,13.49,196,2026-04-11,7,Monoprix,Tunisie
BONDUELLE Macédoine surgelés,2,Fruits et Légumes,13.53,13.53,70,2026-04-11,7,Monoprix,Tunisie
BONDUELLE Épinards surgelés,2,Fruits et Légumes,13.95,6.808,170,2026-04-07,3,Monoprix,Tunisie
BONDUELLE Haricots verts fins surgelés,2,Fruits et Légumes,14.29,6.974,176,2026-04-07,3,Monoprix,Tunisie
PINGUIN Fruits des bois surgelés,2,Fruits et Légumes,42.9,42.9,106,2026-04-11,7,Monoprix,Tunisie
CHAHIA Saucisses de Frankfurt au fromage,4,Viandes et Poissons,4.4,2.949,5,2026-04-12,8,Monoprix,Tunisie
EL MAZRAA Viande hachée,4,Viandes et Poissons,4.54,4.54,23,2026-04-16,12,Monoprix,Tunisie
EL MAZRAA Kwika,4,Viandes et Poissons,4.88,3.271,12,2026-04-12,8,Monoprix,Tunisie
CHAHIA Kefta de poulet,4,Viandes et Poissons,4.97,4.97,16,2026-04-17,13,Monoprix,Tunisie
CHAHIA Chicken nuggets surgelés,4,Viandes et Poissons,6.41,6.41,37,2026-04-17,13,Monoprix,Tunisie
MAZRAA Finger de dinde pané surgelés,4,Viandes et Poissons,10.17,5.934,30,2026-04-11,7,Monoprix,Tunisie
CHAHIA Croquito surgelé,4,Viandes et Poissons,7.31,6.422,32,2026-04-14,10,Monoprix,Tunisie
EL MAZRAA Boulettes de dinde,4,Viandes et Poissons,8.17,5.476,9,2026-04-12,8,Monoprix,Tunisie
CHAHIA Roulé au fromage,4,Viandes et Poissons,8.17,8.17,29,2026-04-15,11,Monoprix,Tunisie
EL MAZRAA Nuggets de dinde,4,Viandes et Poissons,8.38,8.38,27,2026-04-18,14,Monoprix,Tunisie
EL MAZRAA Boulettes au fromage panées,4,Viandes et Poissons,8.64,2.642,27,2026-04-05,1,Monoprix,Tunisie
EL MAZRAA Boulettes de dinde,4,Viandes et Poissons,8.87,2.866,24,2026-04-06,2,Monoprix,Tunisie
EL MAZRAA Croque pizza,4,Viandes et Poissons,8.99,2.905,22,2026-04-06,2,Monoprix,Tunisie
FAKAM Moules décoquillées,4,Viandes et Poissons,10.99,10.99,8,2026-04-18,14,Monoprix,Tunisie
EL MAZRAA Cordon bleu,4,Viandes et Poissons,9.01,3.537,37,2026-04-08,4,Monoprix,Tunisie
MAZRAA Kabeb de dinde,4,Viandes et Poissons,9.22,4.099,22,2026-04-09,5,Monoprix,Tunisie
EL MAZRAA Chicken nuggets,4,Viandes et Poissons,9.29,9.29,23,2026-04-16,12,Monoprix,Tunisie
MAZRAA Crokids,4,Viandes et Poissons,10.04,3.07,24,2026-04-05,1,Monoprix,Tunisie
SADIA Pop corn de poulet panés,4,Viandes et Poissons,10.49,10.49,37,2026-04-16,12,Monoprix,Tunisie
HIMOKA Boulettes de poissons panées,4,Viandes et Poissons,10.8,8.301,19,2026-04-13,9,Monoprix,Tunisie
CAPTAIN SINDBAD Crevettes décortiquées,4,Viandes et Poissons,10.89,10.89,6,2026-04-17,13,Monoprix,Tunisie
FAKAM Anneaux de calamars panés,4,Viandes et Poissons,11.55,3.732,14,2026-04-06,2,Monoprix,Tunisie
EL MAZRAA Cordon bleu,4,Viandes et Poissons,11.64,11.64,15,2026-04-17,13,Monoprix,Tunisie
DELICES DE LA MER Moules précuites,4,Viandes et Poissons,11.85,11.85,14,2026-04-18,14,Monoprix,Tunisie
EL MAZRAA Hamburger de dinde,4,Viandes et Poissons,11.9,4.19,22,2026-04-07,3,Monoprix,Tunisie
EL MAZRAA Boulettes au fromage panées,4,Viandes et Poissons,12.69,9.753,13,2026-04-13,9,Monoprix,Tunisie
MIMA Burger de poisson surgelé,4,Viandes et Poissons,12.79,4.503,32,2026-04-07,3,Monoprix,Tunisie
EL MAZRAA Escalope de poulet pané surgelé,4,Viandes et Poissons,12.85,6.531,24,2026-04-10,6,Monoprix,Tunisie
FARAH Mini merguez pur bœuf,4,Viandes et Poissons,13.11,5.829,31,2026-04-09,5,Monoprix,Tunisie
CAPTAIN SINDBAD Bâtonnets de poisson panés,4,Viandes et Poissons,14.16,14.16,6,2026-04-17,13,Monoprix,Tunisie
HIMOKA Calamars panés,4,Viandes et Poissons,14.27,14.27,7,2026-04-18,14,Monoprix,Tunisie
EL MAZRAA Escalope de dinde pané surgelé,4,Viandes et Poissons,14.47,4.425,6,2026-04-05,1,Monoprix,Tunisie
CAPTAIN SINDBAD Calamar anneaux,4,Viandes et Poissons,14.54,5.119,16,2026-04-07,3,Monoprix,Tunisie
CHAHIA Cordon bleu surgelés,4,Viandes et Poissons,14.58,8.507,5,2026-04-11,7,Monoprix,Tunisie
EL MAZRAA Fingers de dinde pané,4,Viandes et Poissons,15.1,13.266,19,2026-04-14,10,Monoprix,Tunisie
CAPTAIN SINDBAD Moules demi coquilles,4,Viandes et Poissons,15.31,15.31,25,2026-04-18,14,Monoprix,Tunisie
CAPTAIN SINDBAD Crevettes panées surgelées,4,Viandes et Poissons,15.52,11.929,35,2026-04-13,9,Monoprix,Tunisie
CAPTAIN SINDBAD Seiche nettoyée,4,Viandes et Poissons,15.63,10.476,27,2026-04-12,8,Monoprix,Tunisie
FAKAM Figurines de merlan pané,4,Viandes et Poissons,15.69,6.976,32,2026-04-09,5,Monoprix,Tunisie
CAPTAIN SINDBAD Petit poulpe nettoyé,4,Viandes et Poissons,15.99,6.277,22,2026-04-08,4,Monoprix,Tunisie
CAPTAIN SINDBAD Crevettes décortiquées,4,Viandes et Poissons,16.28,16.28,39,2026-04-17,13,Monoprix,Tunisie
FARAH Bâtonnets de poissons,4,Viandes et Poissons,16.36,7.274,13,2026-04-09,5,Monoprix,Tunisie
CAPTAIN SINDBAD Salade fruits de mer,4,Viandes et Poissons,16.43,16.43,34,2026-04-16,12,Monoprix,Tunisie
FARAH Steak haché surgelé,4,Viandes et Poissons,16.78,5.908,38,2026-04-07,3,Monoprix,Tunisie
MIMA Salade fruits de mer,4,Viandes et Poissons,16.9,16.9,7,2026-04-16,12,Monoprix,Tunisie
FAKAM Crevettes pannées,4,Viandes et Poissons,18.65,14.334,19,2026-04-13,9,Monoprix,Tunisie
FAKAM Poulpe coupée,4,Viandes et Poissons,17.9,11.997,27,2026-04-12,8,Monoprix,Tunisie
DELICES DE LA MER Crevettes décortiquées grosses,4,Viandes et Poissons,18.46,16.217,15,2026-04-14,10,Monoprix,Tunisie
DELICES DE LA MER Crevettes entières,4,Viandes et Poissons,18.67,18.67,40,2026-04-16,12,Monoprix,Tunisie
EL MAZRAA Hamburger,4,Viandes et Poissons,18.88,12.654,37,2026-04-12,8,Monoprix,Tunisie
EL MAZRAA Escalope de dinde pané,4,Viandes et Poissons,26.94,18.056,38,2026-04-12,8,Monoprix,Tunisie
CAPTAIN SINDBAD Calamar pané,4,Viandes et Poissons,19.09,8.488,32,2026-04-09,5,Monoprix,Tunisie
FAKAM Fish finger,4,Viandes et Poissons,19.79,7.769,11,2026-04-08,4,Monoprix,Tunisie
FAKAM Burger au poisson,4,Viandes et Poissons,19.83,6.064,5,2026-04-05,1,Monoprix,Tunisie
FAKAM Salade de fruits de mer surgelée,4,Viandes et Poissons,19.99,7.038,24,2026-04-07,3,Monoprix,Tunisie
MIMA Anneaux de calamar panés,4,Viandes et Poissons,21.99,19.318,33,2026-04-14,10,Monoprix,Tunisie
FAKAM Crevettes décortiquées surgelé,4,Viandes et Poissons,22.99,22.99,22,2026-04-16,12,Monoprix,Tunisie
FAKAM Anneaux de calamar panés surgelés,4,Viandes et Poissons,23.0,23.0,39,2026-04-15,11,Monoprix,Tunisie
EL MAZRAA Escalope de poulet pané,4,Viandes et Poissons,23.08,23.08,35,2026-04-15,11,Monoprix,Tunisie
FAKAM Crevettes décortiquées surgelé,4,Viandes et Poissons,23.99,7.336,15,2026-04-05,1,Monoprix,Tunisie
EL MAZRAA Escalope de dinde panée surgelée,4,Viandes et Poissons,24.78,16.609,9,2026-04-12,8,Monoprix,Tunisie
CAPTAIN SINDBAD Chevrettes décortiquées surgelées,4,Viandes et Poissons,28.65,11.247,38,2026-04-08,4,Monoprix,Tunisie
OCEAN FRESH Filets de poisson surgelé,4,Viandes et Poissons,30.59,15.548,16,2026-04-10,6,Monoprix,Tunisie
FANDICOSTA Anneaux de calamar panés surgelés,4,Viandes et Poissons,35.3,13.857,5,2026-04-08,4,Monoprix,Tunisie
VELE MARINE Saumon en tranches,4,Viandes et Poissons,49.9,49.9,9,2026-04-18,14,Monoprix,Tunisie
Pain baguette classique,3,Boulangerie,0.3,0.3,68,2026-04-07,3,Monoprix,Tunisie
Pain baguette complète,3,Boulangerie,0.35,0.35,54,2026-04-08,4,Monoprix,Tunisie
Pain tabouna,3,Boulangerie,0.4,0.4,35,2026-04-07,3,Monoprix,Tunisie
Pain italien,3,Boulangerie,0.6,0.333,55,2026-04-06,2,Monoprix,Tunisie
Pain aux céréales,3,Boulangerie,1.2,1.2,73,2026-04-07,3,Monoprix,Tunisie
Pain complet tranché,3,Boulangerie,1.8,1.0,60,2026-04-06,2,Monoprix,Tunisie
Pain de mie nature,3,Boulangerie,2.4,2.4,15,2026-04-07,3,Monoprix,Tunisie
Pain de mie complet,3,Boulangerie,2.6,0.751,24,2026-04-05,1,Monoprix,Tunisie
Pain de mie sans croûte,3,Boulangerie,2.9,1.611,39,2026-04-06,2,Monoprix,Tunisie
Pain hamburger x4,3,Boulangerie,2.7,1.5,46,2026-04-06,2,Monoprix,Tunisie
Pain hamburger x6,3,Boulangerie,3.4,3.4,44,2026-04-07,3,Monoprix,Tunisie
Pain hot dog x6,3,Boulangerie,2.9,2.9,15,2026-04-08,4,Monoprix,Tunisie
Pain sandwich,3,Boulangerie,2.8,2.8,27,2026-04-08,4,Monoprix,Tunisie
